"population","rep.ID","Parameter","mean","Rhat","n.eff"
"26","26.B09","a",0.0585326362245144,1.01440203101287,3400
"26","26.B09","b",-1.496890788912,1.00160919656049,3200
"26","26.B09","d.t",3.86377493331977,1.00168924502474,4700
"26","26.B09","tmax",40.8583981886036,1.00167875095225,3000
"21","21.C09","a",0.0635978832762179,1.01090356276087,4400
"21","21.C09","b",-1.41514134482002,1.00152919992362,3400
"21","21.C09","d.t",4.16016933333205,1.00194204627111,3800
"21","21.C09","tmax",40.9259753942585,1.00119849739755,5000
"31","31.D09","a",0.0568998946627149,1.0065267475109,6000
"31","31.D09","b",-1.4218468885503,1.00119660654463,5000
"31","31.D09","d.t",3.82355508078956,1.00078779953905,6000
"31","31.D09","tmax",40.8910797429555,1.00182991058744,6000
"21","21.E09","a",0.0640377650492234,1.00401457221651,4800
"21","21.E09","b",-1.48423729960531,1.0013088492608,4300
"21","21.E09","d.t",4.60466234431085,1.00161294556821,3600
"21","21.E09","tmax",41.0588280051835,1.00184731158966,3600
"2","2.F09","a",0.0601471182670698,1.01395942554805,6000
"2","2.F09","b",-1.62435962334311,1.0006120978791,6000
"2","2.F09","d.t",4.22944368469979,1.00548790464669,2100
"2","2.F09","tmax",41.1401883392234,1.00086853612707,6000
"5","5.B09","a",0.0547256326912812,1.0120353705899,2800
"5","5.B09","b",-1.40596933356539,1.00147104509231,3600
"5","5.B09","d.t",2.87313515331947,1.00080692191114,6000
"5","5.B09","tmax",40.7798955511597,1.00189376148292,2500
"30","30.C09","a",0.0578830899281736,1.00623708666176,6000
"30","30.C09","b",-1.32808813790577,1.00065667636907,6000
"30","30.C09","d.t",4.2710951371754,1.00105811709921,6000
"30","30.C09","tmax",41.2037226190009,1.00087584035759,6000
"3","3.D09","a",0.0589788383005254,1.00612070763081,4700
"3","3.D09","b",-1.35184486464923,1.00169752060022,6000
"3","3.D09","d.t",4.51462294228706,1.00544576551363,4400
"3","3.D09","tmax",41.1226592963374,1.00145392218433,3800
"20","20.E09","a",0.0528140873938245,1.00187970487048,6000
"20","20.E09","b",-1.28689708295512,1.00128059051635,4500
"20","20.E09","d.t",2.95736855929584,1.00069069069481,6000
"20","20.E09","tmax",40.7118130311824,1.00164846561369,4600
"3","3.F09","a",0.0584458767170472,1.00873972279398,3300
"3","3.F09","b",-1.3661988034137,1.00083805886916,6000
"3","3.F09","d.t",4.30109258408912,1.00150011709781,3500
"3","3.F09","tmax",40.991328208334,1.00086532312808,6000
"23","23.C10","a",0.0596641585570466,1.00392052344183,5000
"23","23.C10","b",-1.24398013280345,1.00098449866889,6000
"23","23.C10","d.t",3.44253847010776,1.00115093407817,5400
"23","23.C10","tmax",40.7048265940547,1.00273084748241,4300
"19","19.D10","a",0.0570319461734185,1.00386893324616,6000
"19","19.D10","b",-1.44485864705916,1.00087261018634,6000
"19","19.D10","d.t",3.83525926325533,1.0011946233395,6000
"19","19.D10","tmax",40.9331478368648,1.00118229496509,6000
"8","8.E10","a",0.0519598116296438,1.00723229804071,3600
"8","8.E10","b",-1.47741867409922,1.00159712481786,3200
"8","8.E10","d.t",2.94354788271106,1.00123913886354,4700
"8","8.E10","tmax",41.0539223501061,1.00142438585774,3800
"23","23.F10","a",0.0635696761072664,1.02955284430073,4800
"23","23.F10","b",-1.50736989485649,1.00099747862244,6000
"23","23.F10","d.t",4.81833495003335,1.00234921638415,2800
"23","23.F10","tmax",41.0685046690942,1.00142885571657,4100
"2","2.B10","a",0.0648030696344296,1.01885195379659,6000
"2","2.B10","b",-1.71054915988372,1.00108300221521,6000
"2","2.B10","d.t",5.16494761101975,1.00220135679236,4500
"2","2.B10","tmax",41.2478042671606,1.00147061522536,3600
"anc2","anc2.C10","a",0.0587129907839288,1.00652840335957,5000
"anc2","anc2.C10","b",-1.37097669060717,1.00131697412716,4300
"anc2","anc2.C10","d.t",3.99886300683766,1.00090257849514,6000
"anc2","anc2.C10","tmax",40.8965513111484,1.00230270189107,3400
"4","4.D10","a",0.0537105723336138,1.02422473653234,6000
"4","4.D10","b",-1.41227356893178,1.00085214759146,6000
"4","4.D10","d.t",3.4049095153548,1.00223202118395,4200
"4","4.D10","tmax",40.9506584998727,1.00135831479266,4100
"22","22.E10","a",0.0573138070366191,1.01035128160271,2700
"22","22.E10","b",-1.42616770491648,1.00092420866493,6000
"22","22.E10","d.t",3.64149295683911,1.00098485817545,6000
"22","22.E10","tmax",40.9716806700208,1.00062106513228,6000
"anc2","anc2.F10","a",0.05792872262528,1.00632059025345,6000
"anc2","anc2.F10","b",-1.25989268913844,1.00061568119413,6000
"anc2","anc2.F10","d.t",4.69663342862297,1.00059597321384,6000
"anc2","anc2.F10","tmax",41.1520732082304,1.00068898736246,6000
"29","29.B10","a",0.0512896812872716,1.0034043040211,5600
"29","29.B10","b",-1.2983760725838,1.00078190094895,6000
"29","29.B10","d.t",2.79538126247225,1.00098504023825,6000
"29","29.B10","tmax",40.9242749528706,1.00101269129029,6000
"3","3.C10","a",0.0613133174217693,1.01092427411288,5900
"3","3.C10","b",-1.42260206511782,1.00110100384479,5800
"3","3.C10","d.t",4.6191054876071,1.00094468092512,6000
"3","3.C10","tmax",41.0554829415803,1.00134757274106,4100
"7","7.D10","a",0.0544976102794826,1.00249658264396,6000
"7","7.D10","b",-1.4259960216764,1.00090962911525,6000
"7","7.D10","d.t",3.59147273231716,1.00089130614068,6000
"7","7.D10","tmax",41.0554476560774,1.00068484501807,6000
"5","5.E10","a",0.05319644371433,1.01418642794596,6000
"5","5.E10","b",-1.41220282917013,1.00108335830957,6000
"5","5.E10","d.t",2.54181968537356,1.00073563429705,6000
"5","5.E10","tmax",40.7073610662833,1.00132899056754,6000
"24","24.B11","a",0.0550336832796155,1.01224321352546,6000
"24","24.B11","b",-1.23371030847542,1.00141704436671,3800
"24","24.B11","d.t",3.37063851391006,1.00063001337566,6000
"24","24.B11","tmax",40.8447414662507,1.00095877643488,6000
"anc5","anc5.C11","a",0.0578096747780873,1.00086961078894,6000
"anc5","anc5.C11","b",-1.38256986101003,1.00119018162087,5100
"anc5","anc5.C11","d.t",4.00952412244952,1.00222067309522,4300
"anc5","anc5.C11","tmax",41.4995965833688,1.00076808140209,6000
"11","11.D11","a",0.0568267082029618,1.0083799030464,6000
"11","11.D11","b",-1.39057038957966,1.00111219292637,5700
"11","11.D11","d.t",2.57836047507106,1.00114988712641,5400
"11","11.D11","tmax",40.5902252576976,1.00100049196147,6000
"24","24.E11","a",0.053563602264817,1.00131743861124,6000
"24","24.E11","b",-1.33009218473402,1.00060202571072,6000
"24","24.E11","d.t",3.61219459260905,1.00164148910875,3100
"24","24.E11","tmax",41.0183405494467,1.00107494796461,6000
"1","1.F11","a",0.0534069709650334,1.01031598850306,2600
"1","1.F11","b",-1.47559014417131,1.00188328492134,2500
"1","1.F11","d.t",2.29379251058635,1.00124507597036,4700
"1","1.F11","tmax",40.6697001980825,1.00113911589718,5500
"18","18.B11","a",0.0580224860704409,1.00525252550327,6000
"18","18.B11","b",-1.34096250939215,1.00091278541204,6000
"18","18.B11","d.t",4.82140876544349,1.00097214903154,6000
"18","18.B11","tmax",41.9862989920814,1.00126697157013,4600
"17","17.C11","a",0.0603134029306601,1.01046274754731,3400
"17","17.C11","b",-1.50192450079485,1.00154013523509,3400
"17","17.C11","d.t",3.56128968390363,1.00165301340313,3100
"17","17.C11","tmax",40.9764304117386,1.00106354930986,6000
"27","27.D11","a",0.0519509174797196,1.00970995837782,3900
"27","27.D11","b",-1.21995879861314,1.00068586079338,6000
"27","27.D11","d.t",4.79041736949186,1.00314958406912,4100
"27","27.D11","tmax",41.2364956240022,1.00128035969043,6000
"18","18.E11","a",0.0530816825505,1.01186448908709,3600
"18","18.E11","b",-1.25163585148504,1.00118817304614,5100
"18","18.E11","d.t",4.49634474411252,1.00231493976469,4100
"18","18.E11","tmax",42.1268132303752,1.00097759141541,6000
"26","26.F11","a",0.0557692214400391,1.00904226463458,5700
"26","26.F11","b",-1.4874538066981,1.00225644866333,3600
"26","26.F11","d.t",3.617301080354,1.0029757908547,5300
"26","26.F11","tmax",40.8551963392678,1.0032410953605,3600
"anc4","anc4.B11","a",0.0548073717002026,1.00216556501116,5700
"anc4","anc4.B11","b",-1.36202489451506,1.00110327865151,5800
"anc4","anc4.B11","d.t",3.24115453375442,1.0012083107239,4900
"anc4","anc4.B11","tmax",40.922422482106,1.00147109558312,6000
"15","15.C11","a",0.0589409605917382,1.00658806516215,3900
"15","15.C11","b",-1.41587313859338,1.00089733000041,6000
"15","15.C11","d.t",4.14151381298536,1.00070484064998,6000
"15","15.C11","tmax",41.1961686048534,1.00058256652907,6000
"10","10.D11","a",0.0500745281126241,1.00343410073698,6000
"10","10.D11","b",-1.19760434594721,1.00138988431837,6000
"10","10.D11","d.t",2.63364681606605,1.00105262535306,6000
"10","10.D11","tmax",40.72451018927,1.00137038891242,4000
"16","16.E11","a",0.0601441733017797,1.03409975784442,4700
"16","16.E11","b",-1.40619844109893,1.00074203675797,6000
"16","16.E11","d.t",4.464898409454,1.00527145144742,4200
"16","16.E11","tmax",41.0236439046734,1.00301624129449,2800
